name	dataset	ori_cap	audio_path	mel_path	caption	duration
JZyw6YUsGzo	musiccap	This motivational instrumental trombone trio features a dynamic three-part melody with no other instruments or vocals present.	data/musiccap/JZyw6YUsGzo.wav	data_melnone16000nfft1024/musiccap/JZyw6YUsGzo_mel.npy	<trombone bass part& all>@<trombone outlining chords& all>@<trombone main melody& all>@<no voices& all>@<motivational instrumental music& all>	10.0
J_Raltj-6dk	musiccap	A festive hip-hop Christmas song featuring a child's voice, male vocals, rapping, groovy bass, electronic drums, sleigh bells, and amusing lyrics blending urban flair with holiday cheer.	data/musiccap/J_Raltj-6dk.wav	data_melnone16000nfft1024/musiccap/J_Raltj-6dk_mel.npy	<hip-hop Christmas music& all>@<child voice announcing& start>@<male rapping vocals& mid>@<groovy bass line& mid>@<electronic drum beat with sleigh bells& mid>@<festive and amusing atmosphere& all>	10.0
JaGUY5ULTok	musiccap	The song is a powerful and intensely meditative instrumental with a fast tempo, characterized by a silky didgeridoo harmony and the hypnotic, trance-like effect of a wind instrument with low, droning melodies and incessant drone that create vibrations and trippy moods.	data/musiccap/JaGUY5ULTok.wav	data_melnone16000nfft1024/musiccap/JaGUY5ULTok_mel.npy	<fast tempo instrumental music& all>@<Didgeridoo harmony& all>@<low droning bass notes& all>@<intense, enthralling, powerful, velvety, blunt music& all>@<meditative, hypnotic and trance like music& all>	10.0
JbWaSZPOh18	musiccap	A slow-tempoed regional Mexican love song featuring a male vocalist accompanied by crowd sounds, tubas, trumpets and cymbals, with a romantically inclined mood, but no stringed instruments.	data/musiccap/JbWaSZPOh18.wav	data_melnone16000nfft1024/musiccap/JbWaSZPOh18_mel.npy	<cymbal sound& start>@<male voice singing& all>@<crowd noise& mid-end>@<bass from a tuba& all>@<trumpets playing& mid-end>	10.0
Jcd63Ev7JXA	musiccap	An amateur produced gospel blues song with an uplifting mood is performed by a solo male singer with tambourine, e-bass, acoustic drums, clapping, and voices cheering.	data/musiccap/Jcd63Ev7JXA.wav	data_melnone16000nfft1024/musiccap/Jcd63Ev7JXA_mel.npy	<background cheering& all>@<male voice singing& all>@<microphone overdriving& all>@<tambourine sounds& all>@<hand clapping& all>@<acoustic drums& all>@<e-bass licks& all>	10.0
Jdy08IPLKdw	musiccap	A soft, mellow Christian hymn with prayerful and emotional lyrics is sung by a male vocalist in a foreign language and accompanied by a minimalist arrangement of rhythmic acoustic guitar, steady drumming, and gentle piano to create a sense of reverence and holiness in the listener.	data/musiccap/Jdy08IPLKdw.wav	data_melnone16000nfft1024/musiccap/Jdy08IPLKdw_mel.npy	<foreign language singing& all>@<soft piano playing& all>@<rhythmic acoustic guitar& all>@<steady drumming& all>@<keyboard harmony& all>	10.0
JiBAkAwK0GM	musiccap	This song has a repetitive, high-pitched synth riff, electronic drums, and a shuffle beat, creating a hyped dance track with a low-resolution sound quality.	data/musiccap/JiBAkAwK0GM.wav	data_melnone16000nfft1024/musiccap/JiBAkAwK0GM_mel.npy	<poor quality electronic music& all>@<high-pitched synth melody& all>@<electronic drum beat& all>@<sounds of cutoff and samples lifting& end>	10.0
Jj9orXFko0Y	musiccap	The song features low-quality, noisy mono sound that includes clock ticking, clock bells, loud camera sounds.	data/musiccap/Jj9orXFko0Y.wav	data_melnone16000nfft1024/musiccap/Jj9orXFko0Y_mel.npy	<clock ticking& all>@<clock bells ringing& all>@<camera sounds& all>@<loud noise& all>@<mono sound quality& all>	10.0
JjF1G5wgcvY	musiccap	A high-spirited and passionate live performance featuring a bagpiper playing lively melodies on the drone pipes, accompanied by an acoustic guitar, and a mesmerising mix of sharp sounds, high notes, and ambient noises that engage and enthrall a live audience.	data/musiccap/JjF1G5wgcvY.wav	data_melnone16000nfft1024/musiccap/JjF1G5wgcvY_mel.npy	<Bagpiper instrumental& all>@<fast tempo music& all>@<cheerful harmony& all>@<acoustic guitar accompaniment& all>@<live audience sounds& all>@<ambient sounds& all>	10.0
Jjr0_CbcYdg	musiccap	A captivating, soulful performance of a Hindi bhajan by a female vocalist accompanied by harmonium and tabla, offering a soothing and impactful devotional experience for the listener.	data/musiccap/Jjr0_CbcYdg.wav	data_melnone16000nfft1024/musiccap/Jjr0_CbcYdg_mel.npy	<female vocalist singing& all>@<slow tempo harmonium accompaniment& all>@<tabla rhythm& all>	10.0
JlzlNpttvVM	musiccap	This funky disco track features a groovy bass line, punchy kicks and snares, shimmering hi hats, a groovy synth keys melody, a funky electric guitar melody and a passionate male vocal that make it an overall groovy and passionate tune.	data/musiccap/JlzlNpttvVM.wav	data_melnone16000nfft1024/musiccap/JlzlNpttvVM_mel.npy	<male vocalist singing& all>@<funky electric guitar melody& all>@<groovy bass& all>@<punchy kick and snare hits& all>@<shimmering hi hats& all>@<groovy synth keys melody& all>@<Disco music& all>	10.0
JmbrGzgxrJ4	musiccap	This song is a versatile and groovy R&B/Pop dance track with a danceable beat, melodic singing by a talented female vocalist, and electronic instrumentals including keyboard, electric guitar, bass guitar, and electronic drums.	data/musiccap/JmbrGzgxrJ4.wav	data_melnone16000nfft1024/musiccap/JmbrGzgxrJ4_mel.npy	<R&B/pop dance music& all>@<female singing melodically& all>@<keyboard playing& all>@<electric guitar playing melody& all>@<bass guitar playing& all>@<electronic drum beat& all>	10.0
JnfMv9ti9Sw	musiccap	The instrumental song with a slow tempo features an amplified cello, string and wind instruments that play the tune of happy birthday.	data/musiccap/JnfMv9ti9Sw.wav	data_melnone16000nfft1024/musiccap/JnfMv9ti9Sw_mel.npy	<slow tempo instrumental music& all>@<Happy Birthday melody& all>	10.0
JoBRbtAnbVM	musiccap	This song features a hypnotic female voice accompanied by ambient synth and bass sounds, layered with delay effects and cymbals, making it perfect for a moderate tempo workout routine or a calming trance experience.	data/musiccap/JoBRbtAnbVM.wav	data_melnone16000nfft1024/musiccap/JoBRbtAnbVM_mel.npy	<female voice with delay effect& all>@<cymbal on every beat& all>@<bass playing root note& all>@<multiple synth layers& all>@<synth playing haunting sound& all>@<synth playing high pitched ring modulated sound& end>	10.0
JorNR3IXDyc	musiccap	An instrumental piece featuring drums, marimba, xylophone, and tambourine with no vocals.	data/musiccap/JorNR3IXDyc.wav	data_melnone16000nfft1024/musiccap/JorNR3IXDyc_mel.npy	<marimba simple melody& all>@<similar instrument unison with marimba& all>@<xylophone fast repeating notes& all>@<tambourine once every beat& all>@<drummer repeating rhythm& all>	10.0
JpMHnsdsCiY	musiccap	This punk rock instrumental dub song is a fast-paced, aggressive and energetic masterpiece that combines distorted electric guitars, bass guitar, and loud acoustic drums to create an atmosphere of violence.	data/musiccap/JpMHnsdsCiY.wav	data_melnone16000nfft1024/musiccap/JpMHnsdsCiY_mel.npy	<distorted electric guitar playing main tune& all>@<bass guitar background& all>@<loud rapid acoustic drum beat& all>@<aggressive atmosphere sound& all>	9.9935
Jq2w30NYstQ	musiccap	A passionate male singer with a groovy rhythm sings a new age love song, accompanied by guitar, piano, and keyboard, over a steady drumming rhythm and string bass, conveying sadness and realization, with a modern pop sound, despite the bad audio quality.	data/musiccap/Jq2w30NYstQ.wav	data_melnone16000nfft1024/musiccap/Jq2w30NYstQ_mel.npy	<male singer singing& all>@<steady drumming rhythm& mid>@<strong bass line& mid>@<keyboard accompaniment& mid>@<guitar accompaniment& mid>@<percussion hits& mid>@<audio distortion due to bad quality& end>	10.0
JqmOqYtQqB8	musiccap	This fast-paced instrumental EDM track features punchy drumming, pulsating synthesiser articulation and digital drumming, and encourages freestyle dancing on the dance floor despite its distorted and inferior audio quality due to its amateur recording.	data/musiccap/JqmOqYtQqB8.wav	data_melnone16000nfft1024/musiccap/JqmOqYtQqB8_mel.npy	<electronic instrumental music& all>@<fast tempo& all>@<punchy synthesised music& all>@<thumping drum beats& all>@<inferior sound quality& all>@<slight static& all>	10.0
JrOV2Xz2djA	musiccap	This song, sung by a male vocalist and featuring a fast tempo, youthful and progressive attitude, passionate themes, and a combination of hard rock, metal, punk, and goth styles, is driven by funky electric guitar feedback, lively bass lines, emphatic drumming, animated vocal backup, and high-pitched, intense vocals, resulting in a compelling and energetic soundscape that blends together psychedelia and hard rock.	data/musiccap/JrOV2Xz2djA.wav	data_melnone16000nfft1024/musiccap/JrOV2Xz2djA_mel.npy	<male vocalist singing& all>@<energetic rock music& all>@<emphatic drumming& all>@<groovy bass lines& all>@<funky electric guitar feedback& all>@<keyboard accompaniment& all>@<animated high pitched backup& all>	10.0
JsHTGDW5dgw	musiccap	This electro song features low quality production, repetitive percussive bass loop, echoing hi hats, shimmering shakers, cowbell, clapping, snare roll, riser, and creates an exciting and suspenseful atmosphere.	data/musiccap/JsHTGDW5dgw.wav	data_melnone16000nfft1024/musiccap/JsHTGDW5dgw_mel.npy	<low quality recording sound& all>@<electro song with percussive elements, echoing hi hats, shimmering shakers, cowbell, claps and repetitive percussive bass loop& all>@<snare rolls and risers layered together& end>	10.0
Js_3Aa214xY	musiccap	An eerie instrumental composition with slow tempo percussion, hissing sounds, and a prominent string section that play orchestra music fitting for a game lobby.	data/musiccap/Js_3Aa214xY.wav	data_melnone16000nfft1024/musiccap/Js_3Aa214xY_mel.npy	<orchestral song& all>@<low pitched instruments& start>@<percussion instrument& all>@<hissing sound& mid>@<no voices& all>@<slow tempo& all>	10.0
Jsk3ZUGvP-o	musiccap	A nostalgic and entertaining instrumental gypsy music influenced song with accordion accompaniment, groovy dance rhythm, and bad audio quality that recalls idyllic fun and the good life.	data/musiccap/Jsk3ZUGvP-o.wav	data_melnone16000nfft1024/musiccap/Jsk3ZUGvP-o_mel.npy	<medium tempo music& all>@<accordion playing in harmony& all>@<romantic and passionate music& all>@<gypsy music roots& all>	10.0
JtLNRHVGQuw	musiccap	This lively instrumental recording of the popular Spanish song Besame Mucho features a medium tempo accompanied by a harmonica and congas beat with a muffled audio quality, giving it the feel of an amateur recording, while maintaining the Latin and Spanish melody through the use of a free reed aerophone or French harp wind instrument.	data/musiccap/JtLNRHVGQuw.wav	data_melnone16000nfft1024/musiccap/JtLNRHVGQuw_mel.npy	<soulful instrumental music& all>@<medium tempo& all>@<harmonica melody& all>@<muffled background track& all>@<Besame Mucho instrumental& all>	10.0
Jvj2WqgVy78	musiccap	The song is characterized by delicate tuned bellsounds and futuristic digital beeping noises.	data/musiccap/Jvj2WqgVy78.wav	data_melnone16000nfft1024/musiccap/Jvj2WqgVy78_mel.npy	<tuned bell-sounds playing a melody walking down and up a scale& all>@<loud digital beeping noises playing a melody& all>@<annoying doorbell sound& all>	10.0
JvqCsVj0I4k	musiccap	This low quality pop song features muffled female vocals, a punchy snare and kick, shimmering shakers, groovy piano chords and bass, harmonizing vocals, and an energetic and addictive happy fun vibe.	data/musiccap/JvqCsVj0I4k.wav	data_melnone16000nfft1024/musiccap/JvqCsVj0I4k_mel.npy	<static noise& all>@<groovy piano chords& all>@<harmonizing background vocals& all>@<punchy kick and snare hits& all>@<shimmering shakers& all>@<groovy bass& all>@<muffled female vocals& all>@<radio sound& all>	10.0
JvvnL7UnCGA	musiccap	The song is a high-energy hardcore rave anthem with melodic singing from a female voice over loud electronic drums, ambient synth, and sound effects, and a high-pitched synth melody that makes you want to dance.	data/musiccap/JvvnL7UnCGA.wav	data_melnone16000nfft1024/musiccap/JvvnL7UnCGA_mel.npy	<hardcore rave music& all>@<female vocalist singing& all>@<high-pitched synth playing& all>@<ambient synth playing& all>@<loud and fast-paced electronic drum beat& all>@<energetic atmosphere sound& all>	10.0
JxwRvkjNJQ0	musiccap	The heavy metal song features male voices, distortion guitar, bassline, simple percussion, and an aggressive voice which contribute to an aggressive mood and moderate tempo.	data/musiccap/JxwRvkjNJQ0.wav	data_melnone16000nfft1024/musiccap/JxwRvkjNJQ0_mel.npy	<male voice singing& start>@<distortion guitars riff& mid>@<power chord& mid>@<percussion aggressive metal beat& all>@<bass rhythm& start>@<bass licks& end>@<sustained distortion guitars& end>@<aggressive mood vibes& all>@<arena entrance sound& start>	10.0
JzJCn-puzS4	musiccap	A moderate melody techno song led by a female voice with repetitive vocal melody, vocables, and programmed percussion supported by synth music, creating a rhythmic and danceable atmosphere.	data/musiccap/JzJCn-puzS4.wav	data_melnone16000nfft1024/musiccap/JzJCn-puzS4_mel.npy	<female singing non-lexical vocables& all>@<programmed percussion& start>@<percussion pauses& mid>@<synth playing melody& all>@<happy techno music& all>	10.0
JzRb1OVpat0	musiccap	The song is a cinematic and melancholic piece with a slow tempo, accompanied by strings and deep bass sounds, evoking feelings of sadness.	data/musiccap/JzRb1OVpat0.wav	data_melnone16000nfft1024/musiccap/JzRb1OVpat0_mel.npy	<viola/cello playing& all>@<tremolo effect& all>@<basslike drumhit/kick& mid>@<white noise& all>@<melody of two instruments talking& all>	10.0
K-0qmhvJyzE	musiccap	An instrumental children's melody featuring xylophone, music box, and bell sounds that creates a calming and relaxing atmosphere with a cheerful, cute and cozy ambiance.	data/musiccap/K-0qmhvJyzE.wav	data_melnone16000nfft1024/musiccap/K-0qmhvJyzE_mel.npy	<xylophone playing& all>@<music box playing& all>@<cheerful melody& all>@<cozy and relaxing atmosphere& all>	10.0
K-zkbbliQcI	musiccap	A hip hop club banger with harmonizing and rough male vocals, an addictive synth lead melody, boomy 808 bass, snaps, snare rolls, straight synth piano chords, and a groovy, low quality sound.	data/musiccap/K-zkbbliQcI.wav	data_melnone16000nfft1024/musiccap/K-zkbbliQcI_mel.npy	<low quality recording noise& all>@<hip hop music& all>@<male harmonizing vocals& all>@<background male vocals& all>@<rough repetitive male vocals& all>@<synth lead melody& all>@<synth piano chords& all>@<808 bass& all>@<snaps& all>@<short snare roll just before bass drop& mid>@<groovy and addictive club music& all>	10.0
K0x_DxNxtbk	musiccap	The instrumental song with a loud electric guitar riff, synthesizer arrangements, boomy beats, and tense white noise creates an anticipatory and suspenseful atmosphere with grim and sinister undertones.	data/musiccap/K0x_DxNxtbk.wav	data_melnone16000nfft1024/musiccap/K0x_DxNxtbk_mel.npy	<slow tempo instrumental music& all>@<loud electric guitar riff& start>@<pause& mid>@<fast muffled melody& end>@<tense suspenseful music& all>@<sinister anticipatory thrilling music& all>	10.0
K1PzpuR6CqY	musiccap	This instrumental swing jazz song featuring a brass section, upright bass, walking bass line, and smooth acoustic jazz drums is both vibrant and danceable with its trumpet-heavy big band sound.	data/musiccap/K1PzpuR6CqY.wav	data_melnone16000nfft1024/musiccap/K1PzpuR6CqY_mel.npy	<swing jazz music& all>@<trumpets melody& all>@<brass section melody& all>@<upright bass& all>@<acoustic drums& all>@<vibrant atmosphere sound& all>@<soundtrack of video game& potential>@<soundtracks of historical drama& potential>	10.0
K2h6UiZSoZ4	musiccap	A psychedelic EDM dance song with fast-paced instrumental electronic music featuring robotic voice and punchy beats, catchy vocal riff, and obscure audio with background chatter, all created through electronically arranged music and recorded at home on a video with muffled audio.	data/musiccap/K2h6UiZSoZ4.wav	data_melnone16000nfft1024/musiccap/K2h6UiZSoZ4_mel.npy	<synthesiser arrangements& all>@<punchy digital drum rhythm& all>@<electronic sounds& all>@<vocal riff& all>@<background talking& all>@<music recording noises& all>	10.0
K55v5p5DEPE	musiccap	The vibrant and sensual Latin dance song features energetic male vocals, infectious salsa rhythms, crisp synth and piano melodies, and lively bass guitar and Latin percussion, all punctuated by occasional shouts.	data/musiccap/K55v5p5DEPE.wav	data_melnone16000nfft1024/musiccap/K55v5p5DEPE_mel.npy	<latin dance music& all>@<male vocals shouting& all>@<synth sound& all>@<piano backing& all>@<bass guitar backing& all>@<latin percussive elements& all>@<sensual atmosphere& all>@<background nightclub noise& all>	9.9935
K5ilD6nEJ-g	musiccap	This song is a beautiful and emotional composition that features piano and string instruments with a hint of brass, specifically the french horn, that creates an uplifting and hopeful feeling.	data/musiccap/K5ilD6nEJ-g.wav	data_melnone16000nfft1024/musiccap/K5ilD6nEJ-g_mel.npy	<piano melody& all>@<brass - french horn& all>@<string - violins& all>	10.0
K63Z_abB314	musiccap	A joyful folk instrumental lute song with slow fingerpicking on a stringed instrument and no percussion, other instruments or voices.	data/musiccap/K63Z_abB314.wav	data_melnone16000nfft1024/musiccap/K63Z_abB314_mel.npy	<lute playing fingerstyle& all>@<folk song tune& all>@<no voices& all>@<happy mood music& all>	10.0
K6DSH7MSeOA	musiccap	This song is a calming and soothing meditation track featuring slow tempo, didgeridoo, and synth pads/drones.	data/musiccap/K6DSH7MSeOA.wav	data_melnone16000nfft1024/musiccap/K6DSH7MSeOA_mel.npy	<didgeridoo with reverb panned to the right side& all>@<white noise wind-like risers& all>@<synth pads playing drones in different ranges& all>@<meditation music& all>	10.0
K6KbEnGnymk	musiccap	The emotionally charged live performance featured a mellow arpeggiated piano melody and a mournful theremin lead melody, though the sound quality was low and muffled, creating a dull atmosphere.	data/musiccap/K6KbEnGnymk.wav	data_melnone16000nfft1024/musiccap/K6KbEnGnymk_mel.npy	<low quality recording& all>@<mellow arpeggiated piano melody& all>@<theremin sad lead melody& all>@<emotional, sad, muffled and dull sounds& all>@<lack of high frequencies& all>	10.0
K8On7nUJuP8	musiccap	A retro Hindi hit love song with a medium tempo, emotional melody, crackling male vocals, accompanied by a flute and ambient room noises, while consoling a baby's cry with bad audio quality.	data/musiccap/K8On7nUJuP8.wav	data_melnone16000nfft1024/musiccap/K8On7nUJuP8_mel.npy	<baby crying incessantly& all>@<male singing Bollywood music& all>@<poor audio quality& all>@<music from phone& mid>	10.0
K9zE9x2ccJk	musiccap	An over-produced, empowering song with heavily processed female vocals, funky electric bass, clap, big backbeat, heavily compressed drum samples, and an amateur production that gives it a youthful vibe.	data/musiccap/K9zE9x2ccJk.wav	data_melnone16000nfft1024/musiccap/K9zE9x2ccJk_mel.npy	<empowering youthful music& all>@<processed female vocals& all>@<compressed drum samples& all>@<big backbeat claps& all>@<funky electric bass part& all>@<overproduced sounds& all>@<amateur sounding production& all>	10.0
KB4e9v_5uTE	musiccap	The live performance song was noisy, distorted, and featured a tuba solo melody with a loud impact but had a low quality sound.	data/musiccap/KB4e9v_5uTE.wav	data_melnone16000nfft1024/musiccap/KB4e9v_5uTE_mel.npy	<tuba solo& all>@<loud impact& mid>@<noisy low quality recording& all>@<loud distorted sound& all>	10.0
KB79k456DhI	musiccap	This song features pop-rap and dance-rap elements with male vocals, rapping, strong bass, electronic drums and percussion, a groovy beat, and bravado.	data/musiccap/KB79k456DhI.wav	data_melnone16000nfft1024/musiccap/KB79k456DhI_mel.npy	<male vocal rapping& all>@<other rappers samples& occasional>@<electronic drums& all>@<electronic percussion& all>@<808-style syncopated bass& all>@<groovy atmosphere& all>	10.0
KChjW89XOF0	musiccap	The live performance featured flamenco and acoustic guitarists playing upbeat Latin American music with energetic and dance-worthy melodies enhanced by reverb effects.	data/musiccap/KChjW89XOF0.wav	data_melnone16000nfft1024/musiccap/KChjW89XOF0_mel.npy	<flamenco guitar strumming& all>@<flamenco lead guitar with arpeggios and licks& all>@<crowd noise (outdoor)& all>@<reverb effect on guitar& mid-to-end>@<nylon string sounds& all>	10.0
KCs_VPmsnKo	musiccap	This children's song with low quality audio features repetitive music, vocables, happy male voices, percussion, bass, and synth in a moderate tempo.	data/musiccap/KCs_VPmsnKo.wav	data_melnone16000nfft1024/musiccap/KCs_VPmsnKo_mel.npy	<male singing voice& all>@<voices singing in harmony& start&mid>@<percussion fast beat& all>@<bass playing the root notes& all>@<synth ascending lick& start>@<synth follows main melody& mid>@<happy mood sound effect& all>@<moderate tempo song& all>	10.0
KCytKo5LzCc	musiccap	An innocent and emotional cover of a children's song featuring a low-quality, noisy recording with unbalanced stereo, accompanied by a fun and happy acoustic rhythm guitar and sung by a vulnerable girl vocalist.	data/musiccap/KCytKo5LzCc.wav	data_melnone16000nfft1024/musiccap/KCytKo5LzCc_mel.npy	<low quality recording noise& all>@<girl singing& all>@<acoustic rhythm guitar& all>@<unbalanced stereo image noise& all>	10.0
KDuusOmEMHg	musiccap	This children's song featuring wide harmonizing vocals, shimmering shakers, groovy bass, punchy snare, soft kick hits, groovy piano chords, shimmering bells melody, fun, happy, acoustic rhythm guitar chords, is highly addictive.	data/musiccap/KDuusOmEMHg.wav	data_melnone16000nfft1024/musiccap/KDuusOmEMHg_mel.npy	<children singing& all>@<shimmering shakers& all>@<groovy bass& all>@<punchy snare& all>@<soft kick hits& all>@<groovy piano chords& all>@<shimmering bells melody& all>@<acoustic rhythm guitar chords& all>	10.0
KDzy3ZL626U	musiccap	A chaotic and disorderly mashup song featuring male and female vocals, electronic drums, keyboards, and burping, with a random and unpredictable jingle-like pad.	data/musiccap/KDzy3ZL626U.wav	data_melnone16000nfft1024/musiccap/KDzy3ZL626U_mel.npy	<opening jingle& all>@<male voice speaking& start>@<burping sound& start>@<melodic pad& mid>@<female singing& mid>@<keyboard melody& mid>@<electronic drum beat& mid>@<male voice returns& end>@<pad returns& end>@<chaotic atmosphere sound& all>	10.0
KE-TVQhdCbs	musiccap	This roots rock song with acoustic guitar strumming, drum set, pedal steel, and electric guitar has a mid-tempo vamp, a melancholic vibe, and is only based on two chords.	data/musiccap/KE-TVQhdCbs.wav	data_melnone16000nfft1024/musiccap/KE-TVQhdCbs_mel.npy	<musical chords& all>@<strummed acoustic guitar& all>@<drum set playing& all>@<electric guitar& all>@<pedal steel& all>@<melancholic atmosphere& all>	10.0
KEp2NhraIZI	musiccap	A lively, cheerful and lighthearted classical instrumental song featuring a strings section and horn.	data/musiccap/KEp2NhraIZI.wav	data_melnone16000nfft1024/musiccap/KEp2NhraIZI_mel.npy	<classical orchestra strings playing lively melody& all>@<horn leading melody& all>@<atmosphere of lightheartedness& all>@<natural movements' sounds& all>	10.0
KFB1raoIhoU	musiccap	This uptempo funk/dance song features an electrifying fusion of e-guitar, drums, trumpets, e-bass, and male vocals with energetic vibes.	data/musiccap/KFB1raoIhoU.wav	data_melnone16000nfft1024/musiccap/KFB1raoIhoU_mel.npy	<drum groove with snare& all>@<e-guitar strumming short funky chords& all>@<male voice shouting offbeat& all>@<e-bass playing soft funky bassline& all>@<male voice singing& all>@<trumpet melody& all>@<car racing video game sounds& background>	10.0
KHjEIheD-Cg	musiccap	A beautiful instrumental song featuring a soloist on the Spanish and classical guitar that creates a relaxing yet emotional atmosphere, showcasing the beauty of life's sunset landscapes while conveying a groovy and comforting feeling, making you fall in love with the harmony and the melodies that perfectly blend together with the subtle fret noises.	data/musiccap/KHjEIheD-Cg.wav	data_melnone16000nfft1024/musiccap/KHjEIheD-Cg_mel.npy	<classical guitar playing& all>@<medium tempo song& all>@<emotional and romantic melody& all>	10.0
KJHqQ5aKu8U	musiccap	A mesmerizing and beautiful instrumental piece of regional Middle Eastern folk music with a santoor harmony, oud string instrument, tabla accompaniment, and hand percussion that evokes nostalgia and romanticism through traditional Eastern classical and Arabic music.	data/musiccap/KJHqQ5aKu8U.wav	data_melnone16000nfft1024/musiccap/KJHqQ5aKu8U_mel.npy	<instrumental music& all>@<medium tempo& all>@<middle eastern melody& all>@<santoor instrument sound& all>@<classical tabla accompaniment& all>@<traditional music& all>@<romantic music& all>@<nostalgic music& all>	10.0
KKgYvcfrxj4	musiccap	This hard rock song features shimmering hi hats, wide aggressive electric guitar chords, distorted bass guitar, echoing electric guitar licks, repetitive filtered male vocal, punchy kick and snare, a down sweep, and an energetic, aggressive, and addictive vibe.	data/musiccap/KKgYvcfrxj4.wav	data_melnone16000nfft1024/musiccap/KKgYvcfrxj4_mel.npy	<filtered male vocal& all>@<shimmering hi hats& all>@<down sweep& all>@<aggressive electric guitar chords& all>@<distorted bass guitar& all>@<echoing electric guitar licks& all>@<punchy kick& all>@<punchy snare hits& all>@<energetic, aggressive and addictive soundtrack& all>	10.0
KLFoZA8btu4	musiccap	A manic and chaotic song with a low quality production featuring shimmering cymbals, brass and woodwinds melodies, groovy piano and bass, and soft kick and snare.	data/musiccap/KLFoZA8btu4.wav	data_melnone16000nfft1024/musiccap/KLFoZA8btu4_mel.npy	<shimmering cymbals& all>@<brass melody& all>@<woodwinds melody& all>@<groovy piano& all>@<groovy bass& all>@<soft kick and snare hits& all>	10.0
KMQmM12G9Z4	musiccap	A lively and buoyant pop rock song with a spirited and youthful male vocalist, featuring a slow beginning with a cello drone and soft piano, transitioning into a fast tempo EDM track with digital drums, animated electronic instrumentation, vibrant synth pop sound, auto-tuned vocals, vigorous drumming, oud cymbals, and lively vocal backups, creating a punchy and animated composition that exudes happiness and vibrancy.	data/musiccap/KMQmM12G9Z4.wav	data_melnone16000nfft1024/musiccap/KMQmM12G9Z4_mel.npy	<male vocals& start>@<piano accompaniment& start>@<cello drone& start>@<camera rolling& start>@<hard hitting drumming& mid>@<cymbal rides& mid>@<upbeat synthesiser harmony& mid>@<electronic instruments& mid>@<vibrant, spirited, bouncy, punchy, vivacious, youthful Electronic Dance music/Synth Pop& end>	10.0
KN9vuaQvld0	musiccap	The low quality R&B/soul song features a punchy kick, snappy rimshots, mellow piano melody, sustained stings melody, synth keys melody, smooth bass, passionate female vocal, shimmering tambourine, and an emotional, passionate, and hopeful vibe.	data/musiccap/KN9vuaQvld0.wav	data_melnone16000nfft1024/musiccap/KN9vuaQvld0_mel.npy	<R&B/Soul song& all>@<snappy rimshots& all>@<shimmering tambourine& all>@<mellow piano melody& all>@<punchy kick& all>@<smooth bass& all>@<synth keys melody& all>@<passionate female vocal singing& end>	10.0
KOb-tRHYK68	musiccap	A psychedelic trance dance song with booming bass, synth layers, programmed percussion, and a synth lead that is instrumental and devoid of vocals.	data/musiccap/KOb-tRHYK68.wav	data_melnone16000nfft1024/musiccap/KOb-tRHYK68_mel.npy	<synth lead playing melody& all>@<programmed percussion& all>@<hi-hat hitting on 3-and count& all>@<synth voicing as a cello& all>@<club ambiance& all>	10.0
KPG9s_s8siA	musiccap	An amateur recording of an uptempo song featuring vibraphone and marimba.	data/musiccap/KPG9s_s8siA.wav	data_melnone16000nfft1024/musiccap/KPG9s_s8siA_mel.npy	<vibraphone playing& all>@<marimba playing& all>@<lots of reverb& all>@<amateur recording noises& all>@<school concert ambiance& all>	10.0
KPnIFb7T7VM	musiccap	A funky and soulful track featuring a groovy, rhythmic bassline and twangy electric guitar accompanying both a soulful and powerful female vocal with crackling effects, hi-hats, and electric guitar licks leading up to a climactic build-up.	data/musiccap/KPnIFb7T7VM.wav	data_melnone16000nfft1024/musiccap/KPnIFb7T7VM_mel.npy	<funky bassline& all>@<electric guitar licks& all>@<drumming sticks on hi-hats& all>@<female soulful vocals& all>	10.0
KPymcVenomk	musiccap	An energetic and rhythmic flamenco dance song featuring a female voice singing vocables accompanied by foot stomping and a simple two chord guitar, recorded in low quality.	data/musiccap/KPymcVenomk.wav	data_melnone16000nfft1024/musiccap/KPymcVenomk_mel.npy	<low quality audio& all>@<guitar playing flamenco style& all>@<two chords from guitar& all>@<foot-stomping& all>@<female voice singing vocals& all>	10.0
KRKX_UtYV9c	musiccap	This spiritual song features minimalist instrumentation with medium to uptempo percussion, didgeridoo and shaker.	data/musiccap/KRKX_UtYV9c.wav	data_melnone16000nfft1024/musiccap/KRKX_UtYV9c_mel.npy	<bongos or congas playing& all>@<shaker sound& intermittent>@<didgeridoo playing& all>@<little reverb effect& all>@<percussion sounds panned to the left and right& all>	10.0
KSFND-AdqZs	musiccap	An amateur recording of a song featuring e-guitar with tremolo effect and medium to fast tempo.	data/musiccap/KSFND-AdqZs.wav	data_melnone16000nfft1024/musiccap/KSFND-AdqZs_mel.npy	<e-guitar with tremolo effect& all>@<faster modulation speed& mid>@<amateur recording noise& all>@<educational purposes disclaimer& end>	10.0
