name	dataset	caption	audio_path	mel_path	duration
1116848.wav	audiostock	Puzzle game / combo / success / second time	/home/tiger/nfs/data/old_data/Audiostock/audios/1116848.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1116848_mel.npy	1.495
20227.wav	audiostock	Church bell 2 (Khan ... Khan ... Khan ...)	/home/tiger/nfs/data/old_data/Audiostock/audios/20227.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/20227_mel.npy	20.1415
1092075.wav	audiostock	"Refreshing app / decision / start ""Piron"""	/home/tiger/nfs/data/old_data/Audiostock/audios/1092075.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1092075_mel.npy	1.495
1182071.wav	audiostock	Discovery, check required, confirmation points	/home/tiger/nfs/data/old_data/Audiostock/audios/1182071.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1182071_mel.npy	3.2518125
1094470.wav	audiostock	Sound to answer the quiz correctly	/home/tiger/nfs/data/old_data/Audiostock/audios/1094470.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1094470_mel.npy	6.0
1156835.wav	audiostock	American movie trailer_eye catch	/home/tiger/nfs/data/old_data/Audiostock/audios/1156835.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1156835_mel.npy	8.0
145079.wav	audiostock	"Button, cursor, operation sound ""Peep"""	/home/tiger/nfs/data/old_data/Audiostock/audios/145079.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/145079_mel.npy	1.495
1087838.wav	audiostock	Retro Launch Jahn / Thick Chord ME2	/home/tiger/nfs/data/old_data/Audiostock/audios/1087838.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1087838_mel.npy	17.88525
1255604.wav	audiostock	Lighting switch locker 01-23 (far)	/home/tiger/nfs/data/old_data/Audiostock/audios/1255604.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1255604_mel.npy	1.8205
115365.wav	audiostock	Talarara Lalalan positive sound discovery	/home/tiger/nfs/data/old_data/Audiostock/audios/115365.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/115365_mel.npy	4.0
1087901.wav	audiostock	Xylophone 04-02 (Fast length 1 descent)	/home/tiger/nfs/data/old_data/Audiostock/audios/1087901.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1087901_mel.npy	1.701625
1091992.wav	audiostock	Hyoshigi roll raw sound 2	/home/tiger/nfs/data/old_data/Audiostock/audios/1091992.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1091992_mel.npy	9.7466875
1114067.wav	audiostock	Remove the bottle cap 05	/home/tiger/nfs/data/old_data/Audiostock/audios/1114067.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1114067_mel.npy	4.58975
1240482.wav	audiostock	Decision sound (on the game app button)	/home/tiger/nfs/data/old_data/Audiostock/audios/1240482.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1240482_mel.npy	1.5
143715.wav	audiostock	Piano shocking sound, impact sound	/home/tiger/nfs/data/old_data/Audiostock/audios/143715.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/143715_mel.npy	10.0
1084433.wav	audiostock	Cicadas, higurashi, water [summer, evening, mountains]	/home/tiger/nfs/data/old_data/Audiostock/audios/1084433.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1084433_mel.npy	914.1863125
1211036.wav	audiostock	Live performance trombone blow part 4	/home/tiger/nfs/data/old_data/Audiostock/audios/1211036.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1211036_mel.npy	1.495
1230750.wav	audiostock	Single note for music production with real cello, C♯4	/home/tiger/nfs/data/old_data/Audiostock/audios/1230750.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1230750_mel.npy	7.9901875
796939.wav	audiostock	DJ Play Scratch Noise 8 Duplex	/home/tiger/nfs/data/old_data/Audiostock/audios/796939.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/796939_mel.npy	1.495
1240464.wav	audiostock	Decision sound (on the game app button)	/home/tiger/nfs/data/old_data/Audiostock/audios/1240464.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1240464_mel.npy	1.5
1268620.wav	audiostock	Vane! Bjorn! Spring! Noise	/home/tiger/nfs/data/old_data/Audiostock/audios/1268620.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1268620_mel.npy	1.495
1159634.wav	audiostock	Pilon (decision)	/home/tiger/nfs/data/old_data/Audiostock/audios/1159634.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1159634_mel.npy	3.0
105199.wav	audiostock	Cinematic hit! Glass break! 01	/home/tiger/nfs/data/old_data/Audiostock/audios/105199.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/105199_mel.npy	11.010625
1251852.wav	audiostock	Lock / Close 2 Kachan	/home/tiger/nfs/data/old_data/Audiostock/audios/1251852.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1251852_mel.npy	1.495
1092470.wav	audiostock	Sound of waves [Ohama coast, Tokushima, summer, evening]	/home/tiger/nfs/data/old_data/Audiostock/audios/1092470.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1092470_mel.npy	335.8515
1123946.wav	audiostock	Sound effects for selection / decision / advance to the next screen, etc. 005	/home/tiger/nfs/data/old_data/Audiostock/audios/1123946.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1123946_mel.npy	1.495
1224376.wav	audiostock	[Environmental sound] Waterfall in the mountains	/home/tiger/nfs/data/old_data/Audiostock/audios/1224376.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1224376_mel.npy	30.30875
1255531.wav	audiostock	Time clock 01-07 (power on)	/home/tiger/nfs/data/old_data/Audiostock/audios/1255531.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1255531_mel.npy	4.13075
1173604.wav	audiostock	Game sound effect magic ①	/home/tiger/nfs/data/old_data/Audiostock/audios/1173604.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1173604_mel.npy	2.0
1104684.wav	audiostock	Dodon drum sound 9 (heavy)	/home/tiger/nfs/data/old_data/Audiostock/audios/1104684.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1104684_mel.npy	2.9736875
1235865.wav	audiostock	window knock inside	/home/tiger/nfs/data/old_data/Audiostock/audios/1235865.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1235865_mel.npy	1.495
1272594.wav	audiostock	Sound of opening a vinyl umbrella B	/home/tiger/nfs/data/old_data/Audiostock/audios/1272594.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1272594_mel.npy	1.559375
1117913.wav	audiostock	"Can be used for video production! Wind sound ""Hugh"""	/home/tiger/nfs/data/old_data/Audiostock/audios/1117913.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1117913_mel.npy	6.0084375
1239127.wav	audiostock	An end-like guitar. Jajan.	/home/tiger/nfs/data/old_data/Audiostock/audios/1239127.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1239127_mel.npy	6.81625
1088300.wav	audiostock	Noise gar ①	/home/tiger/nfs/data/old_data/Audiostock/audios/1088300.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1088300_mel.npy	6.0
1087494.wav	audiostock	Rising sound Powan	/home/tiger/nfs/data/old_data/Audiostock/audios/1087494.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1087494_mel.npy	6.0
1264329.wav	audiostock	Horror suspense scene change	/home/tiger/nfs/data/old_data/Audiostock/audios/1264329.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1264329_mel.npy	6.875
1223198.wav	audiostock	Reverse rotation sound	/home/tiger/nfs/data/old_data/Audiostock/audios/1223198.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1223198_mel.npy	1.525375
1240491.wav	audiostock	Decision sound (on the game app button)	/home/tiger/nfs/data/old_data/Audiostock/audios/1240491.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1240491_mel.npy	1.5
1242623.wav	audiostock	Japanese style jingle 07	/home/tiger/nfs/data/old_data/Audiostock/audios/1242623.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1242623_mel.npy	6.2885
1257573.wav	audiostock	"Buttons, cursors, operation sounds ""Poron"""	/home/tiger/nfs/data/old_data/Audiostock/audios/1257573.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1257573_mel.npy	1.495
1255538.wav	audiostock	Time card rack 01-3 (take out)	/home/tiger/nfs/data/old_data/Audiostock/audios/1255538.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1255538_mel.npy	1.7700625
1090913.wav	audiostock	Insect barks [late summer, night, rice fields]	/home/tiger/nfs/data/old_data/Audiostock/audios/1090913.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1090913_mel.npy	154.2245625
1123854.wav	audiostock	Image sound of sweating and embarrassment 03	/home/tiger/nfs/data/old_data/Audiostock/audios/1123854.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1123854_mel.npy	1.495
1224380.wav	audiostock	[Environmental sound] Waterfall in the mountains	/home/tiger/nfs/data/old_data/Audiostock/audios/1224380.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1224380_mel.npy	80.108875
1202053.wav	audiostock	Remove the tape 17	/home/tiger/nfs/data/old_data/Audiostock/audios/1202053.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1202053_mel.npy	2.0
823747.wav	audiostock	[Sound] Kascha, the sound of bullet loading 06	/home/tiger/nfs/data/old_data/Audiostock/audios/823747.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/823747_mel.npy	1.495
824922.wav	audiostock	The sound of a fireball exploding (fireball)	/home/tiger/nfs/data/old_data/Audiostock/audios/824922.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/824922_mel.npy	10.01
1116093.wav	audiostock	The sound of glass and ice breaking (parin)	/home/tiger/nfs/data/old_data/Audiostock/audios/1116093.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1116093_mel.npy	6.0
1212314.wav	audiostock	Vacuum (decision sound gunshot)	/home/tiger/nfs/data/old_data/Audiostock/audios/1212314.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1212314_mel.npy	7.152875
890748.wav	audiostock	KANT App Sound 010222	/home/tiger/nfs/data/old_data/Audiostock/audios/890748.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/890748_mel.npy	2.4070625
1173242.wav	audiostock	Glitter synth system sound effects	/home/tiger/nfs/data/old_data/Audiostock/audios/1173242.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1173242_mel.npy	1.722875
1135470.wav	audiostock	[Jingle] NES style, success, blessing	/home/tiger/nfs/data/old_data/Audiostock/audios/1135470.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1135470_mel.npy	1.495
1186319.wav	audiostock	Crispy! The sound of eating crunchy food	/home/tiger/nfs/data/old_data/Audiostock/audios/1186319.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1186319_mel.npy	1.495
1196785.wav	audiostock	Fleece zipper down 1 binaural left rear	/home/tiger/nfs/data/old_data/Audiostock/audios/1196785.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1196785_mel.npy	1.495
1107558.wav	audiostock	Pine bugs, waves, etc. [North side, Tokushima, night, early autumn]	/home/tiger/nfs/data/old_data/Audiostock/audios/1107558.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1107558_mel.npy	273.50025
1198262.wav	audiostock	Collision sound between weapons such as slashing	/home/tiger/nfs/data/old_data/Audiostock/audios/1198262.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1198262_mel.npy	2.5
1107034.wav	audiostock	15 second count / when button pressed / time signal 01	/home/tiger/nfs/data/old_data/Audiostock/audios/1107034.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1107034_mel.npy	1.495
372182.wav	audiostock	Cupene / flash / invention / discovery / comical	/home/tiger/nfs/data/old_data/Audiostock/audios/372182.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/372182_mel.npy	1.6529375
1211297.wav	audiostock	Click sound, beep 11	/home/tiger/nfs/data/old_data/Audiostock/audios/1211297.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1211297_mel.npy	1.495
1107986.wav	audiostock	When you want to make a scary screaming sound	/home/tiger/nfs/data/old_data/Audiostock/audios/1107986.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1107986_mel.npy	8.0
1120464.wav	audiostock	Remove the kettle lid 02	/home/tiger/nfs/data/old_data/Audiostock/audios/1120464.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1120464_mel.npy	1.495
1255560.wav	audiostock	Lighting switch wide panel 02-18 (e)	/home/tiger/nfs/data/old_data/Audiostock/audios/1255560.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1255560_mel.npy	1.938125
1240322.wav	audiostock	Picon	/home/tiger/nfs/data/old_data/Audiostock/audios/1240322.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1240322_mel.npy	3.021375
1224511.wav	audiostock	Time bomb image Slow	/home/tiger/nfs/data/old_data/Audiostock/audios/1224511.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1224511_mel.npy	4.0
1123976.wav	audiostock	Sound effects for canceling, returning, closing, etc. 003	/home/tiger/nfs/data/old_data/Audiostock/audios/1123976.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1123976_mel.npy	1.495
1166085.wav	audiostock	Anime action movement appearance footsteps	/home/tiger/nfs/data/old_data/Audiostock/audios/1166085.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1166085_mel.npy	1.495
1230483.wav	audiostock	Match 01-11 (put)	/home/tiger/nfs/data/old_data/Audiostock/audios/1230483.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1230483_mel.npy	1.73375
1160180.wav	audiostock	Cooking sound and the sound of the gas stove A	/home/tiger/nfs/data/old_data/Audiostock/audios/1160180.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1160180_mel.npy	12.96525
1118698.wav	audiostock	Click when turning on the switch	/home/tiger/nfs/data/old_data/Audiostock/audios/1118698.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1118698_mel.npy	1.495
1178091.wav	audiostock	Live performance trombone blow part 53	/home/tiger/nfs/data/old_data/Audiostock/audios/1178091.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1178091_mel.npy	3.109375
1176352.wav	audiostock	Creepy piano dissonance. Suspense	/home/tiger/nfs/data/old_data/Audiostock/audios/1176352.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1176352_mel.npy	3.093875
1234799.wav	audiostock	Pottery that breaks with Palin Gashan	/home/tiger/nfs/data/old_data/Audiostock/audios/1234799.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1234799_mel.npy	1.495
1230007.wav	audiostock	     Finger patching (inspiration, cues, thoughts)	/home/tiger/nfs/data/old_data/Audiostock/audios/1230007.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1230007_mel.npy	3.2308125
1118670.wav	audiostock	Put on the metronome lid	/home/tiger/nfs/data/old_data/Audiostock/audios/1118670.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1118670_mel.npy	3.31425
1085575.wav	audiostock	Pleasant jingle # 5	/home/tiger/nfs/data/old_data/Audiostock/audios/1085575.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1085575_mel.npy	5.25
1084906.wav	audiostock	The sound of opening a large metal lid	/home/tiger/nfs/data/old_data/Audiostock/audios/1084906.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1084906_mel.npy	1.495
1267304.wav	audiostock	Cold air 05_02 (Sharn glitter)	/home/tiger/nfs/data/old_data/Audiostock/audios/1267304.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1267304_mel.npy	12.8856875
893702.wav	audiostock	robotic sound  (CD changer noise)	/home/tiger/nfs/data/old_data/Audiostock/audios/893702.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/893702_mel.npy	8.544125
40504.wav	audiostock	I can't open the door	/home/tiger/nfs/data/old_data/Audiostock/audios/40504.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/40504_mel.npy	1.6206875
1044699.wav	audiostock	UI cool electronic sound	/home/tiger/nfs/data/old_data/Audiostock/audios/1044699.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1044699_mel.npy	1.495
1127607.wav	audiostock	Simple scene change sound of Tsugaru shamisen	/home/tiger/nfs/data/old_data/Audiostock/audios/1127607.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1127607_mel.npy	2.7273125
1238034.wav	audiostock	Simple pop-up / notification B	/home/tiger/nfs/data/old_data/Audiostock/audios/1238034.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1238034_mel.npy	1.495
1110949.wav	audiostock	 Prick with a knife (with bloody sound)	/home/tiger/nfs/data/old_data/Audiostock/audios/1110949.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1110949_mel.npy	1.495
1211790.wav	audiostock	Finger Snapping	/home/tiger/nfs/data/old_data/Audiostock/audios/1211790.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1211790_mel.npy	1.495
104547.wav	audiostock	Drive gravel road by car	/home/tiger/nfs/data/old_data/Audiostock/audios/104547.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/104547_mel.npy	30.037375
1159649.wav	audiostock	Pilon (decision)	/home/tiger/nfs/data/old_data/Audiostock/audios/1159649.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1159649_mel.npy	3.0
1225156.wav	audiostock	The sound of the mist spray	/home/tiger/nfs/data/old_data/Audiostock/audios/1225156.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1225156_mel.npy	1.495
1088066.wav	audiostock	Xylophone 01-13 (compound 4-4)	/home/tiger/nfs/data/old_data/Audiostock/audios/1088066.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1088066_mel.npy	1.495
1272905.wav	audiostock	Glittering item acquisition sound_A	/home/tiger/nfs/data/old_data/Audiostock/audios/1272905.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1272905_mel.npy	1.495
1250918.wav	audiostock	quadcopter remote controller off	/home/tiger/nfs/data/old_data/Audiostock/audios/1250918.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1250918_mel.npy	1.495
1234523.wav	audiostock	Pyrroline (get items, change scenes)	/home/tiger/nfs/data/old_data/Audiostock/audios/1234523.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1234523_mel.npy	8.0
1225653.wav	audiostock	The sound of dragging a chair (gar, gagaga)	/home/tiger/nfs/data/old_data/Audiostock/audios/1225653.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1225653_mel.npy	1.495
1196071.wav	audiostock	Picone! Pop and positive impression sound	/home/tiger/nfs/data/old_data/Audiostock/audios/1196071.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1196071_mel.npy	1.8520625
1238079.wav	audiostock	Pyun and comically fall	/home/tiger/nfs/data/old_data/Audiostock/audios/1238079.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1238079_mel.npy	4.3750625
1274572.wav	audiostock	Light-feeling decisive sound	/home/tiger/nfs/data/old_data/Audiostock/audios/1274572.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1274572_mel.npy	1.998
1235578.wav	audiostock	back door open inside 3	/home/tiger/nfs/data/old_data/Audiostock/audios/1235578.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1235578_mel.npy	1.495
256741.wav	audiostock	Sound of falling coins (above wood board)	/home/tiger/nfs/data/old_data/Audiostock/audios/256741.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/256741_mel.npy	1.495
1256868.wav	audiostock	Wind chimes [Nanbu Tekki, Iwachu] 07	/home/tiger/nfs/data/old_data/Audiostock/audios/1256868.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1256868_mel.npy	4.9323125
1169129.wav	audiostock	Pip! Game app decision sound	/home/tiger/nfs/data/old_data/Audiostock/audios/1169129.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1169129_mel.npy	2.00525
1162877.wav	audiostock	[Environmental sound] Autumn crickets	/home/tiger/nfs/data/old_data/Audiostock/audios/1162877.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1162877_mel.npy	34.053625
1120927.wav	audiostock	Fear production, eerie and rubbing sound 2	/home/tiger/nfs/data/old_data/Audiostock/audios/1120927.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1120927_mel.npy	38.7588125
1250499.wav	audiostock	Fashionable bow (ending)	/home/tiger/nfs/data/old_data/Audiostock/audios/1250499.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1250499_mel.npy	10.8639375
1129978.wav	audiostock	Sound effect at the time of questioning 2	/home/tiger/nfs/data/old_data/Audiostock/audios/1129978.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1129978_mel.npy	3.0
104530.wav	audiostock	Busy office (large enterprise building)	/home/tiger/nfs/data/old_data/Audiostock/audios/104530.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/104530_mel.npy	180.437375
1092081.wav	audiostock	"Refreshing app / decision / start ""Piron"""	/home/tiger/nfs/data/old_data/Audiostock/audios/1092081.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1092081_mel.npy	1.495
1160956.wav	audiostock	Prey-hungry thing (guchagucha) 09	/home/tiger/nfs/data/old_data/Audiostock/audios/1160956.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1160956_mel.npy	2.0
1269529.wav	audiostock	A jingle with a jazz taste that suits the morning	/home/tiger/nfs/data/old_data/Audiostock/audios/1269529.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1269529_mel.npy	9.013
1162104.wav	audiostock	Pilon (decision)	/home/tiger/nfs/data/old_data/Audiostock/audios/1162104.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1162104_mel.npy	3.0
149952.wav	audiostock	Shot 8	/home/tiger/nfs/data/old_data/Audiostock/audios/149952.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/149952_mel.npy	2.5
1094276.wav	audiostock	Straw slurp sound (tetra pack) B	/home/tiger/nfs/data/old_data/Audiostock/audios/1094276.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1094276_mel.npy	2.709375
1132614.wav	audiostock	Gacha ... Guy Door opening sound 03	/home/tiger/nfs/data/old_data/Audiostock/audios/1132614.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1132614_mel.npy	4.0156875
1094528.wav	audiostock	The sound of passing by vigorously	/home/tiger/nfs/data/old_data/Audiostock/audios/1094528.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1094528_mel.npy	2.5
151524.wav	audiostock	Sparkling system SE-01 like shooting star	/home/tiger/nfs/data/old_data/Audiostock/audios/151524.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/151524_mel.npy	2.7830625
1227977.wav	audiostock	Fanfare with a slightly Japanese feel	/home/tiger/nfs/data/old_data/Audiostock/audios/1227977.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1227977_mel.npy	10.7143125
1156844.wav	audiostock	Drink water 13	/home/tiger/nfs/data/old_data/Audiostock/audios/1156844.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1156844_mel.npy	2.0
1263501.wav	audiostock	Metal iron shield collision	/home/tiger/nfs/data/old_data/Audiostock/audios/1263501.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1263501_mel.npy	1.495
1088078.wav	audiostock	Woodblock 02-1 (Low)	/home/tiger/nfs/data/old_data/Audiostock/audios/1088078.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1088078_mel.npy	3.2750625
1137829.wav	audiostock	【Japanese nature sound 】Autumn Insect 2-Gentle Night Insect Chorus-Chuo City, Yamanashi Prefecture	/home/tiger/nfs/data/old_data/Audiostock/audios/1137829.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1137829_mel.npy	80.9765
1094498.wav	audiostock	Sound to answer the quiz correctly	/home/tiger/nfs/data/old_data/Audiostock/audios/1094498.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1094498_mel.npy	4.0
1140353.wav	audiostock	Lid 14	/home/tiger/nfs/data/old_data/Audiostock/audios/1140353.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1140353_mel.npy	1.5041875
1223286.wav	audiostock	Game application decision sound picon	/home/tiger/nfs/data/old_data/Audiostock/audios/1223286.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1223286_mel.npy	1.5
1277684.wav	audiostock	Pico / electronic sound / decision / digital / selection g	/home/tiger/nfs/data/old_data/Audiostock/audios/1277684.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1277684_mel.npy	3.0
1221469.wav	audiostock	Delayed sonar ping	/home/tiger/nfs/data/old_data/Audiostock/audios/1221469.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1221469_mel.npy	7.0
144020.wav	audiostock	"Button, cursor, operation sound ""beep"""	/home/tiger/nfs/data/old_data/Audiostock/audios/144020.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/144020_mel.npy	1.495
1159339.wav	audiostock	Onomatopoeia Shining 09-5 (Low / Short)	/home/tiger/nfs/data/old_data/Audiostock/audios/1159339.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/Audiostock/audios/1159339_mel.npy	1.8214375
